TimeUTC,P1,P2,P3,P4,P5,P6,P7,P8,P9,E1,E2,E3,E4,E5,E6,E7,DT,PA
2023-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,86.49045272551457
2023-03-12 00:00:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,167.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,81.32172022834946
2023-03-12 00:00:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,0.0,0.0,69.69002645383796
2023-03-12 00:01:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,70.72787613219806
2023-03-12 00:01:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52044463448044
2023-03-12 00:02:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,7.92,0.0,0.0,0.0,0.0,76.57206347415838
2023-03-12 00:02:24,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,90.24167108147948
2023-03-12 00:02:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.0,0.0,0.0,70.2828311431652
2023-03-12 00:03:12,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,167.0,35.2,0.0,0.0,0.0,0.313,0.0,0.0,77.1511371267852
2023-03-12 00:03:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,80.8022996371927
2023-03-12 00:04:00,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,80.4323570999189
2023-03-12 00:04:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.627,0.0,0.0,81.40742795350626
2023-03-12 00:04:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,80.90099308937924
2023-03-12 00:05:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,7.92,0.0,0.313,0.0879,0.0,80.95520712885367
2023-03-12 00:05:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,78.84347978183165
2023-03-12 00:06:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,76.65530002336887
2023-03-12 00:06:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,0.0,0.0,0.0,0.0,0.0,0.0,71.42138884063692
2023-03-12 00:06:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,69.88903036672345
2023-03-12 00:07:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,2.09,0.313,0.0,0.0,73.19945408834396
2023-03-12 00:07:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,70.6661737795565
2023-03-12 00:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0,0.0,68.26995414335168
2023-03-12 00:08:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.313,0.0,0.0,69.71953067144328
2023-03-12 00:08:48,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0,0.0,70.1332737759295
2023-03-12 00:09:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,2.09,0.0,0.0,0.0,77.19206904216803
2023-03-12 00:09:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,15.2,0.0,0.0,0.627,0.0,0.0,73.78999407074662
2023-03-12 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.313,0.0,0.0,81.84936330182953
2023-03-12 00:10:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,35.2,0.0,0.0,2.09,0.0,0.0,0.0,82.90494236865669
2023-03-12 00:10:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,78.78251845927593
2023-03-12 00:11:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,0.0,7.58,7.92,0.0,0.0,0.0,0.0,84.62810626726329
2023-03-12 00:11:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,0.0,2.09,0.313,0.0,0.0,86.69762893529786
2023-03-12 00:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.313,0.0,0.0,87.51807036115308
2023-03-12 00:12:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0879,0.0,86.594672493094
2023-03-12 00:12:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,7.58,0.0,0.0,0.313,0.0,0.0,87.00439430049164
2023-03-12 00:13:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,75.72495747966987
2023-03-12 00:13:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.83904293557832
2023-03-12 00:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53091981280292
2023-03-12 00:14:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,0.0,2.09,0.0,0.0879,0.0,75.89263917029727
2023-03-12 00:14:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,80.30171575239791
2023-03-12 00:15:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,52.7,7.58,0.0,0.0,0.0,0.0879,0.0,83.39050276481443
2023-03-12 00:15:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.73707192553358
2023-03-12 00:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,7.92,0.0,0.313,0.0,0.0,79.91724769740131
2023-03-12 00:16:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.627,0.0,0.0,80.42404413321813
2023-03-12 00:16:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0879,0.0,76.64674239426307
2023-03-12 00:17:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,78.65700724504548
2023-03-12 00:17:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,7.92,0.0,0.313,0.0879,0.0,76.45290687613856
2023-03-12 00:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,52.7,0.0,0.0,0.0,0.313,0.0,0.0,74.3183327304248
2023-03-12 00:18:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67174362891058
2023-03-12 00:18:48,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.94968555649531
2023-03-12 00:19:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,80.17759564442014
2023-03-12 00:19:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,78.25142601978321
2023-03-12 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,279.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,71.03197690978983
2023-03-12 00:20:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,15.2,0.0,2.09,0.0,0.0,0.0,83.94105848246848
2023-03-12 00:20:48,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17942539383988
2023-03-12 00:21:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,15.2,0.0,2.09,0.0,0.0,0.0,95.80766102553775
2023-03-12 00:21:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.32725178933616
2023-03-12 00:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,0.0,0.0,0.0,0.313,0.0879,0.0,95.38331051754926
2023-03-12 00:22:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,15.2,0.0,0.0,0.0,0.0,0.0,95.46556386052686
2023-03-12 00:22:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,7.92,0.0,0.0,0.0879,0.0,92.9086091453675
2023-03-12 00:23:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,35.2,7.58,0.0,0.0,0.0,0.0879,0.0,92.64886236669064
2023-03-12 00:23:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,99.8239970994125
2023-03-12 00:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,100.35987249299878
2023-03-12 00:24:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,7.92,0.0,0.0,0.0,0.0,89.93981237870105
2023-03-12 00:24:48,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,82.3074470323186
2023-03-12 00:25:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.176,0.0,80.87634383914656
2023-03-12 00:25:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,85.65573388129768
2023-03-12 00:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7039459841626
2023-03-12 00:26:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.313,0.0,0.0,79.26195754009981
2023-03-12 00:26:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,7.92,0.0,0.0,0.0,0.0,85.07522380448171
2023-03-12 00:27:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,83.86021506039138
2023-03-12 00:27:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.313,0.0879,0.0,90.38149593054209
2023-03-12 00:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,0.0,0.0,0.313,0.176,0.0,104.335552727651
2023-03-12 00:28:24,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,112.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,120.90286679249402
2023-03-12 00:28:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.0,0.0879,0.0,118.04523966144872
2023-03-12 00:29:12,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,0.0,0.313,0.0879,0.0,103.20264622659184
2023-03-12 00:29:36,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,17.6,7.58,0.0,0.0,0.0,0.0,0.0,96.72561604555374
2023-03-12 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47019773266244
2023-03-12 00:30:24,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,7.92,0.0,0.0,0.0879,0.0,102.34567661206852
2023-03-12 00:30:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.313,0.0,0.0,113.82327577783596
2023-03-12 00:31:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,120.62783814187814
2023-03-12 00:31:36,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,15.2,0.0,2.09,0.0,0.0,0.0,121.50833167487905
2023-03-12 00:32:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,7.92,0.0,0.0,0.0,0.0,118.40999903191371
2023-03-12 00:32:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,111.5414874109086
2023-03-12 00:32:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,112.0,17.6,15.2,0.0,0.0,0.313,0.0,0.0,114.61985421766175
2023-03-12 00:33:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.0,0.0,0.0,114.26675181259728
2023-03-12 00:33:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,120.71812266290816
2023-03-12 00:34:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.313,0.0,0.0,111.4451263406857
2023-03-12 00:34:24,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,113.82895749182428
2023-03-12 00:34:48,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,7.92,0.0,0.313,0.0,0.0,99.63490619365147
2023-03-12 00:35:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,93.91172629583524
2023-03-12 00:35:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59102985243538
2023-03-12 00:36:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.627,0.0879,0.0,103.44092490054798
2023-03-12 00:36:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0879,0.0,111.25199833355948
2023-03-12 00:36:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627,0.0,0.0,110.3696666341792
2023-03-12 00:37:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,2.09,0.0,0.0879,0.0,107.4631812735484
2023-03-12 00:37:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,106.9635356213726
2023-03-12 00:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,2.09,0.0,0.0879,0.0,105.71691786841755
2023-03-12 00:38:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,7.92,0.0,0.313,0.0,0.0,101.3443844165762
2023-03-12 00:38:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.313,0.0,0.0,101.4254270346894
2023-03-12 00:39:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,7.92,0.0,0.313,0.0879,0.0,96.1984179644926
2023-03-12 00:39:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,7.92,0.0,0.313,0.0,0.0,97.2647329351533
2023-03-12 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,0.0,7.92,0.0,0.0,0.0,0.0,96.32937642755284
2023-03-12 00:40:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,91.45960793649222
2023-03-12 00:40:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,2.09,0.94,0.0,0.0,87.86949847413094
2023-03-12 00:41:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,7.92,0.0,0.0,0.0,0.0,94.90769760315244
2023-03-12 00:41:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.94,0.0,0.0,101.7369287843166
2023-03-12 00:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.313,0.0,0.0,103.84825458051807
2023-03-12 00:42:24,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,112.0,35.2,15.2,0.0,0.0,0.0,0.0,0.0,110.78929170756336
2023-03-12 00:42:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,2.09,0.313,0.0879,0.0,115.05399845835512
2023-03-12 00:43:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,115.91277962823008
2023-03-12 00:43:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,115.14912611355903
2023-03-12 00:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.313,0.0,0.0,116.16992362916864
2023-03-12 00:44:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,55.8,0.0,7.58,7.92,0.0,0.627,0.0,0.0,106.24699250423572
2023-03-12 00:44:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,97.5953688223958
2023-03-12 00:45:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,101.205267775176
2023-03-12 00:45:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,103.89773950030998
2023-03-12 00:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,105.16121829214404
2023-03-12 00:46:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0,0.0,108.3974391313526
2023-03-12 00:46:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.313,0.0879,0.0,117.32295509054713
2023-03-12 00:47:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,7.92,0.0,0.0,0.0,0.0,114.95767820774326
2023-03-12 00:47:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,22.7,0.0,0.0,0.627,0.0,0.0,118.0328311072343
2023-03-12 00:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,55.8,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,120.45459491194936
2023-03-12 00:48:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.313,0.0,0.0,116.22537361570836
2023-03-12 00:48:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,107.06505834527395
2023-03-12 00:49:12,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,7.92,0.0,0.313,0.0879,0.0,84.06858228706075
2023-03-12 00:49:36,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,2.09,0.0,0.0,0.0,66.38330166489372
2023-03-12 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,35.2,0.0,0.0,0.0,0.0,0.0,0.0,67.57974180042243
2023-03-12 00:50:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,61.45901764150765
2023-03-12 00:50:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,7.58,0.0,4.19,0.0,0.0,0.0,61.70780424252721
2023-03-12 00:51:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,7.58,0.0,0.0,0.0,0.0,0.0,64.5818193172699
2023-03-12 00:51:36,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,2.09,0.313,0.0,0.0,58.498157872999656
2023-03-12 00:52:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,35.2,7.58,7.92,2.09,0.0,0.0,0.0,75.94520246860547
2023-03-12 00:52:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.0,0.0879,0.0,79.52521110481503
2023-03-12 00:52:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,65.99322871693485
2023-03-12 00:53:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.176,0.0,65.01121649907512
2023-03-12 00:53:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,15.8,6.28,0.313,0.0,0.0,63.690683717395245
2023-03-12 00:54:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,7.58,0.0,0.0,0.0,0.0,0.0,64.19146845125725
2023-03-12 00:54:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,63.286618672148414
2023-03-12 00:54:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.627,0.0,0.0,63.693139072603095
2023-03-12 00:55:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.42410861132225
2023-03-12 00:55:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,112.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,53.18516873531106
2023-03-12 00:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,7.58,0.0,0.0,0.0,0.0,0.0,46.81549441436744
2023-03-12 00:56:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,7.92,0.0,0.0,0.0,0.0,55.52479232928789
2023-03-12 00:56:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0,17.6,7.58,0.0,2.09,0.0,0.0879,0.0,59.71181757338284
2023-03-12 00:57:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,17.6,7.58,0.0,0.0,0.0,0.0,0.0,50.37727179412072
2023-03-12 00:57:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,54.01745690197348
2023-03-12 00:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,52.49113345407761
2023-03-12 00:58:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,7.58,0.0,0.0,0.313,0.0,0.0,51.46610327374015
2023-03-12 00:58:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.627,0.0879,0.0,51.49163477166047
2023-03-12 00:59:12,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,55.8,52.7,7.58,0.0,0.0,0.313,0.0,0.0,52.351862926056576
2023-03-12 00:59:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.627,0.0879,0.0,50.17777613158525
2023-03-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,17.6,7.58,0.0,0.0,0.313,0.0,0.0,52.795765634962834
2023-03-12 01:00:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,17.6,0.0,0.0,0.0,0.0,0.176,0.0,49.741809477737775
2023-03-12 01:00:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.313,0.0,0.0,50.04122439961639
2023-03-12 01:01:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,7.92,0.0,0.0,0.0,0.0,48.74016046070839
2023-03-12 01:01:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,46.94823628794104
2023-03-12 01:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0879,0.0,45.366494076740274
